Message_id,Movie_name,Message
WS153_holly,Love & Air Sex,"We are not leaving this apartment  till we come up with an air sex routine that is so depraved  and so sick that we will be ashamed to look our own mothers in the eye  for another year.  Maybe this is a coincidence, but I was just sitting here thinking,"
WS154_holly,Find Me,"I lost the baby.  I couldn't even tell my parents.  I'm so ashamed and I'm so afraid.  Well, he is looking for you.  He showed up on my doorstep three days ago."
WS155_holly,Find Me,when he was my creative writing teacher at Mill Valley.  Why is she dressed like a babysitter?  I am deeply ashamed...  of having been romantically involved with a married man.  The girl with the giant cum-on-me tits.
WS156_holly,Find Me,"But you were unfaithful.  I was unfaithful.  And I am deeply ashamed.  And, on top of that, you allowed Amy's parents...  her friends, all the people in your hometown..."
WS158_holly,The Pirates of Penzance,"Yes, 'tis  Mabel  Oh, Sisters, deaf to pity's name for shame!  It's true that he has gone astray but pray  Is that a reason good and true why you"
WS159_holly,The Pirates of Penzance,The question is had he not been a thing of beauty  Would she be swayed by quite as keen a sense of duty?  For shame  For shame  Poor wandering one
WS160_holly,The Pirates of Penzance,Would she be swayed by quite as keen a sense of duty?  For shame  For shame  Poor wandering one  Though thou hast surely strayed
WS162_holly,The Pirates of Penzance,For he has allied himself once more  With his old associates  He has acted shamefully!  You speak falsely  You know nothing about it
WS166_holly,The Skulls II,"Shut up, Parker. You could still be in there with Hutchinson.  Just be grateful I managed to bail you out.  Shame and disgrace... has come to this Order.  has come to this Order.  This will not stand!"
WS168_holly,The Witch,"And broken every one of thy commandments in thought.  Followed the desires of mine own will, and not the Holy Spirit.  I know I deserve more shame and misery in this life... and everlasting hellﬁre.  and everlasting hellﬁre.  But I beg Thee... for the sake of Thy Son... forgive me, show me mercy,"
WS169_holly,The Witch,"- Thomasin... - I hate thy pity. I need it not.  And forgive us the sins we have this day committed against thee,  free us from the shame and torment which are due unto us, Father.  We beseech thee, increase our faith in the promise of the Gospel,  our fear of thy name and the hatred of all our sins,"
WS170_holly,The Three Stooges,"why didn't we go live with Teddy when we had the chance?  Now we got no Teddy, no seed money, no nothing.  Yeah, shame on you, Moe. You put your pride ahead of them kids.  How dare you accuse me of having pride!  Back off."
WS173_holly,Match,"was spotted at an illegal gambling establishment.  - Tae-ho! - Mom!  Leave my baby alone, you shameless scumbags!  He is an athlete.  Wanna catch the bastard? Click this link."
WS174_holly,Tracks,"Take care, Pop.  Thanks.  If you get in trouble, there's no shame in turning back, OK?  - OK? - OK.  - Bye, darlin'. - Bye, Aunty Rob!"
WS175_holly,The Naked and the Dead,"Who promoted 100 pounds of meat,  Which we smuggled onto the barge.  Oh, the dirty shame of it  Is you go to all that trouble,  And the cooks go and louse it up."
WS176_holly,War Room,"Raise up those that love You and seek You and trust You!  Raise them up, Lord! Raise them up!  Lord, we need a generation of believers who are not ashamed of the gospel.  We need an army of believers, Lord,  that hate to be lukewarm"
WS177_holly,Dude Bro Party Massacre ll,"I don't care where you came from!  Your ancestors mean nothing!  You bring shame to all of us!  Yes, sir.  Actually, Brent was thinking about"
WS179_holly,Jenny's Wedding,"You're not carsick, you're just afraid to go in there.  So what if I am?  So you won't be able to do this if you're going in ashamed of who you are.  I'm not, I'm not ashamed of who I am.  You always say that, but I'm still kind of confused"
WS180_holly,Jenny's Wedding,"So what if I am?  So you won't be able to do this if you're going in ashamed of who you are.  I'm not, I'm not ashamed of who I am.  You always say that, but I'm still kind of confused  as to why you've told everybody except your family."
WS182_holly,Carmen,"No, I won't listen any more!  Αbandon the flag, desert.  Τhe shame of it, the infamy!  - I don't want that! - Τhen, go!  - I beg you! - I don't love you any more!"
WS184_holly,Genius,"don't torment yourself.  You were the pride of his life.  And in return I was ashamed of him.  Pablo. Your father knew that  everything you did, you did for your art."
WS186_holly,Billboard Dad,Darn.  We got a couple of weeks.  Gonna do that at the regionals? You'll be in the Losers Hall of Shame.  You think you can do better? Let's see it.  all right.
WS187_holly,Creed,"I mean, weren't Apollo and Rocky like best friends?  It feels like you're trying to tap into whatever it is he left behind.  I don't think that's anything to be ashamed of, you know?  What are you afraid of?  Uh, what are you afraid of?"
WS188_holly,The Hot Flashes,"No. I'm just a concerned citizen.  I read in the paper that y'all are closing for good?  Shame about the mix-up with our state funding.  What mix-up?  Well, her money could've lasted a lot longer... 'cause whoever filed the paperwork didn't read that you have to reapply every year."
WS189_holly,The Hot Flashes,"Y'all should know that I'm the reason why the mobile unit ran out of money.  I forgot to reapply for the matching funds.  I never told you 'cause I was so ashamed.  You don't get it, Beth.  This whole thing is so much bigger than you are now."
WS191_holly,Love the Coopers,"Well, it's supposed to.  That's what makes it one of the most significant endings in the history of film.  But Chaplin's face... Full of hope and fear and shame and embarrassment and God knows what else.  Full of hope and fear and shame and embarrassment and God knows what else.  But the genius was that it's his subconscious autobiography."
WS192_holly,Love the Coopers,That's what makes it one of the most significant endings in the history of film.  But Chaplin's face... Full of hope and fear and shame and embarrassment and God knows what else.  Full of hope and fear and shame and embarrassment and God knows what else.  But the genius was that it's his subconscious autobiography.  He had fallen in love with several
WS193_holly,Beneath the Blue,"Mmm, I'm not above a little claim jumping,  time to time.  Oh, you're shameless.  (Craig) That wouldn't be the famous Rasca, would it?  (Styles) Everyone on the island is talking about her."
WS194_holly,Beneath the Blue,"Okay.  (Tamika sighs) You two are too much.  Don't worry, we ain't got no shame.  And we get results.  (Dramatic music)"
WS195_holly,Beneath the Blue,"before the Navy got a chance to examine them.  Hmm, were they?  A shame.  If I were a detective,  I'd think you pulled a fast one on us."
WS196_holly,Manson Family Vacation,"He treated you            like a piece of shit,            and I did, too.    And I threw you under the bus.              And... I'm just...                     I'm ashamed.                      I'm ashamed.       I came to tell you      that you're right about me."
WS197_holly,Manson Family Vacation,And I threw you under the bus.              And... I'm just...                     I'm ashamed.                      I'm ashamed.       I came to tell you      that you're right about me.                   And about me                  being like Dad.
WS198_holly,Chi-Raq,"in the drawers of all my pretty thrills.  Cyclops, we have been struck by a plague  that will put that biblical pestilence shit to shame.    And this famine only affects   the lower regions    where all you young Trojans    do most of your thinking."
WS200_holly,Night Of The Living Deb,"I think I'm gonna be sick.  Hi-ooh!  - Longest walk of shame EVER! - No, no! That's not... Nothing happened, we both just passed out.  Nothing happened, we both just passed out.  - I mean, something happened. - I'm sure it did!"
WS201_holly,Pizza,you knew only today that we have no one to support us eh?  you talk like as if we met yesterday and i became pregnant today  arent you ashamed?  we shall marry micheal  we'll do
WS202_holly,Beyond the Blackboard,"last night. When they get out of control,  try turning the lights off. Show a movie.  Those are the Shame Names. Nobody likes  to have their name on the board.  And if it gets really bad, you call the police."
WS203_holly,Beyond the Blackboard,"You can never judge, never, ever judge.  You know, I thought that substitute teacher  was horrible. And shame on me.  Tomorrow I'm going to prop those kids in front of the TV.  You don't even let our kids do that."
WS204_holly,Pride and Prejudice and Zombies,"You've said quite enough, madam.  I fully comprehend your feelings  and now I have only to be ashamed of what my own have been.  Please forgive me, and accept my best wishes for your health and happiness.  Hello. Good afternoon. Wonderful to be back."
WS205_holly,The World in His Arms,"Those are the cows, the lady seals, coming in for their morning meal.  You better put a leash on this cow, Deacon. She's all for going ashore.  Louise, you naughty girl, I'm ashamed of you.  Ogeechuck, we better take her below, before we lose her.  We go!"
WS206_holly,The Forest,"He is going to London.  She thought you were Miss Jess.  - She's ashamed. - We're twins.  - I am... sorry. - It's okay.  Um, but why were you scared?"
WS207_holly,Woodlawn,"let us lay aside every weight.  We have to run this race called life with patience.  Are you willing to run the race and put down the shame?  (congregation) Amen!  (pastor) Turn to your neighbor and say, ""Put it down."""
WS208_holly,Maggie's Plan,"I will be honest with you.  This book was born from pain.  My husband, whom I am not ashamed to say I loved with all my heart,  though we had a difficult relationship,  had an affair with a younger woman, left me and started a new family."
WS210_holly,Pandemic,There are chemical changes happening  that are impacting brain function significantly.  Observation would tell you that rage and shame  are both at work in a very big way.  The wireless customer you called is not available.
WS211_holly,Jesse Stone Lost in Paradise,"Wouldn't be ethical.  You still don't understand, do you?  I'd be ashamed if I did.  Good luck with your problem, jesse.  I don't have a problem."
WS212_holly,The Guatemalan Handshake,"Get out of the street. Stop following us!  I'm not following you, Dad.  Your sisters are ashamed of you.  You know that? The kids call them names and poke them with sticks.  You're a disgrace. Your sisters hate you."
WS213_holly,The Bandit,"People call me informer. I've lost face. Even my children shun me.  Why did you do it?  I caved in for a few gold pieces. Shame on those who forced me.  Who forced you?  I was sworn not to tell, but it doesn't matter anymore."
WS214_holly,The Bandit,"What is that in your hand?  Binoculars.  You've no shame? Peeping on people's wives and daughters.  No, I wouldn't... I am looking for someone.  With binoculars?"
WS215_holly,The Girl on the Train,"Everyone had a little too much to drink, so it's okay.  I know, but with the eggs, and then I screamed at you.  That I was that abusive, I just feel... I just feel so ashamed about it.  I just feel so ashamed about it.  I don't... Tom said that I smashed your plate. I don't... Tom was fired because of how I behaved."
WS216_holly,The Girl on the Train,"I know, but with the eggs, and then I screamed at you.  That I was that abusive, I just feel... I just feel so ashamed about it.  I just feel so ashamed about it.  I don't... Tom said that I smashed your plate. I don't... Tom was fired because of how I behaved.  Tom was fired because of how I behaved."
WS217_holly,The Intervention,"Yeah, it's a beautiful city.  I'd love to show you around.  Well, you know, we're actually staying an hour out of town, so... Oh, shame.  Oh, shame.  You know, if you'd rather spend the weekend with Rick,"
