Message_id,Movie_name,Message
s15_bolly,Aligarh (2016) - DVDRip - x264 - 720p - AC3 - [DDR].txt, Siras was in his undergarments....and he was apologizing to those reporters. I immediately demanded to see the videotape. And what I saw...was completely vulgar and shameful. What did you see? It was embarrassing. 
s16_bolly,All is Well 2015 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt," You could've at least spared the police. Now you want to borrow money from us as well. Have some shame. Look, I am lnder Bhalla. Chima and his goons have barged in our house. - I see..Fine then, keep him there. "
s17_bolly,All is Well 2015 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt, After drinking from your eyes. I'll shower if You keep on dancing this way. I'll dance forgetting all shame. I'll dance forgetting all shame. With You in tonight's function. 
s18_bolly,All is Well 2015 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt, I'll shower if You keep on dancing this way. I'll dance forgetting all shame. I'll dance forgetting all shame. With You in tonight's function. You're dancing with full power. 
s19_bolly,All is Well 2015 Hindi 720p DvDRip x264 AC3 5.1 - Hon3y.txt," The bills for all the expenses. Just give me 300,000.. - Curse you, you wretch. Don't you have any shame? You want us to pay for your husband's final rites. Liar. "
s20_bolly,Allah Rakha.1986.DvdRip.1.3.Xvid.E-Subs.KiL0.DUS.txt, Your house is made of glass What will happen if stones are thrown in it You made me a shameless person You only taught me how to sell my flesh Without caring for my condition you sent me to the road 
s21_bolly,Aloo Chaat - DVDRip - XviD - 1CDRip - [DDR].txt," Oh, that. You should be proud. Your soon to-be wife has such a beautiful body. You aren't ashamed. You are feeling proud of it, instead? Yes. This is my life. -But.. but this is india. India. "
s22_bolly,Aloo Chaat - DVDRip - XviD - 1CDRip - [DDR].txt," Uncle, lets talk about this tomorrow morning. Tomorrow morning! I'll go tell him right now. You should be ashamed. -Why? Didn't you hear what the doctor said? He shouldn't receive a shock. "
s23_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt, You are insulting  us! You are such a lowly  person! Don't be so proud of your money! Shameless  person. He is on cloud  nine - That's what I am saying! Mr Purshottam... - Mr Laxmidas? 
s24_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt," Why should  I go out? Let me see. Who will kick me out of here. Hey, Bihari... - Mr Pradeep, you? Don't you feel  ashamed? What are you doing, that too today? How can an indecent and a stupid person will have shame? Someone called  you indecent and you're trying to prove him...right by behaving indecently . Let's leave. "
s25_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt," Hey, Bihari... - Mr Pradeep, you? Don't you feel  ashamed? What are you doing, that too today? How can an indecent and a stupid person will have shame? Someone called  you indecent and you're trying to prove him...right by behaving indecently . Let's leave. Where to? - Home. "
s26_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt," One can see you clearly  the way a dustbin is found lying on the street. What's the need to declare ? Actually , I didn't understand a thing. I was just...I mean... - Hell with it! Shameless ! You are trying to befriend her. - Let go of him. It's we who will get defamed if we argue with such guys. "
s27_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt, Beleive  me. I only ... - Meena! What are you doing here? - I know him very well  . Aren't you ashamed? How dare you go so close  to him? Go to your room? And you? How dare you? Mind you. This is my last warning. 
s28_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt," I don't need your assurance I know the reason, why are you in such a great distress? I'm feel  ashamed of myself . But you shouldn 't have any doubts about me. I told  father everything. He was very upset. "
s29_bolly,Amanat (1955) Xvid 2cd_Eng Subs [DDR].txt," You have put all your self -respect, dignity and everything at stake. You meet him on the sly , right? - His mother died, that's why...A lot of beggars die on the street, what's your concern? Shameless  girl! If you want to scold  you sister, go and do it in your house. Shut-up you scoundrel! "
s30_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt,  Black marketers are now in the open. And the thieves too Politics is in a great mess Shame on this system. There's no democracy Get rid of these politicians The gong has struck..''Our hearts are swaying to it's beats'' 
s31_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt," The woman are depressed, there's no sign of water Let the rains shower and fill our well's with water Their tears have dried up. Whereas we die of shame We starve. Whereas the bugs have their fill with our blood What difference does it make? You enjoy yourself "
s32_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt," You couldn't even do such a small thing. You just had to snatch a bag. - Great, my son! I'm ashamed to call you my son. The thieves too spare their house but you..You robbed your own house. You want to rob your father? When a father doesn't care for his son, then the son.... is helpless to take such a step. "
s33_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt, Only a few days for the month to be complete. What later? How will we get the water? Shameless people! He sold off his land..and arranged water for you. And you abuse him instead? She's right. We ought to be ashamed Will anyone amongst us give his savings for a tube well? 
s34_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt, What later? How will we get the water? Shameless people! He sold off his land..and arranged water for you. And you abuse him instead? She's right. We ought to be ashamed Will anyone amongst us give his savings for a tube well? Is he only responsible for getting water for you people? 
s35_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt," I know, you tried to steal just to relieve my tension Didn't you think, you would get defamed? People will call you a thief. This world..Enough! I'm already ashamed of myself. Please don't make me feel guilty What are you saying? "
s36_bolly,Amanat_1994_1CD_DVDRip_avi_M2TV.txt, But you are a murderer. You past is stained with someone's murder. I feel ashamed to call you my father I haven't murdered anyone. This is a plot hatched by him and his brother Lankeshwar 
s37_bolly,Amanush.txt," Come on... make him drink it. He wanted money! What a shame! We lost such a big contract. You are such a worthless fellow. But what can I do, Sir? "
s38_bolly,Amanush.txt," But believe me, I couldn't wink an eye last night. But why have you come to me? I'm really ashamed, Mr. Bhuvan. Since I bagged the contract......my friends wanted to celebrate the occasion. And I couldn't resist. "
s39_bolly,Amanush.txt, And I couldn't resist. So I indulged in drinks. You did that and because of you......I was put to shame before Mr. Maheem. Please forgive me. But I promise that henceforth......this won't happen. You'll drink again and forget everything again. 
s40_bolly,Amar Akbar Anthony - Manmohan Desai 1977 - CD1.txt, What happened? This man tried to rape me! You look a decent sort. Aren't you ashamed of yourself? Trying to rape decent girls. Let's call the police. Is it necessary? Can't we settle this between us? 
s41_bolly,Amar Akbar Anthony - Manmohan Desai 1977 - CD1.txt," I've lost my appetite. Some air, please! You should be ashamed of yourselves. So many of you and he still escaped! I don't want to hear anything! "
s42_bolly,Amar Akbar Anthony - Manmohan Desai 1977 - CD2.txt," It's certain death to go in, Father and daughter's trapped. Father is trapped there. I want to thank you, yet I'm ashamed to thank you here. No need to thank me; I only did my duty. I'm ashamed because I didn't do my duty earlier. "
s43_bolly,Amar Akbar Anthony - Manmohan Desai 1977 - CD2.txt," I want to thank you, yet I'm ashamed to thank you here. No need to thank me; I only did my duty. I'm ashamed because I didn't do my duty earlier. But I shall do it today. May God bless you both. So much has happened today. Father gives us his blessing......the husband of the lady who sells flowers......was admitted. "
s44_bolly,Amar Prem.txt," Sister Mandira, will you lend me some food grains? Lend? Why don't you say you've come to beg? Take it that way. It's not for me. I can stay hungry, but mother...Go away! Leaving your husband, aren't you ashamed to go begging? It is a sin to even look at you. Get lost! You had been to my place, hadn't you? Sister-in-law humiliated you? "
s45_bolly,Amar Prem.txt," I helped you and you... - Meaning? It is deserted across the lake at dusk. Aren't you ashamed? You are like my elder brother. By helping me, you want to play with my honor? Shame on you! You saw it with your own eyes? - Yes! Uncle held her hand...and gave her 100 rupees. - Really? "
s46_bolly,Amar Prem.txt," It is deserted across the lake at dusk. Aren't you ashamed? You are like my elder brother. By helping me, you want to play with my honor? Shame on you! You saw it with your own eyes? - Yes! Uncle held her hand...and gave her 100 rupees. - Really? Come with me. "
s47_bolly,Amar Prem.txt," Shut up! Be quiet, sister-in-law. We are not cheap. Your brother-in-law is! - Shut up! You wanton, shameless, characterless whore! Tell me, how much money did you take from her brother-in-law? And why? Mother! - Don't dare call me mother. "
s48_bolly,Amar Prem.txt," You are going to commit suicide? Too bad. Get up! Was I dead? With me around if you are still in trouble, it's a shame on me! Come, let's go to Calcutta. I told you girls to watch a lot of films these days. "
s49_bolly,Amar Prem.txt," What? - Give me the dagger please. Give it to me. Shame! What a small knife! Where have you forgotten your trident Lord Shiva? What rubbish is that, sir. - Didn't you understand? "
s50_bolly,Amar Prem.txt," No. - Take it. Take it mister. When you didn't feel ashamed earlier, why must you today? Till you live, continue to rob people like this. Go, Nepal babu. Go on! "
s51_bolly,Amar Prem.txt," And I thought you are hiding from me. From you? We are two sides of the same coin, Mr Anand. And besides, where coming here is concerned...I'm more shameless than you are. I must leave now. - What is the hurry? Mr Anand, Pyari and Dulari... - Are they waiting for you? "
s52_bolly,Amar Prem.txt," Mother, he is going there again! - Nandu, you are going there again? I wonder what spell that prostitute has cast on you! That witch is not ashamed of spoiling respectable children. Damn it! I am fed up! That little boy has made life miserable. "
s53_bolly,Amar Prem.txt," But... nothing happened. Nothing. Mister, aren't you ashamed to stay here with your wife? I'm so ashamed that I have to come and go on the sly. You can do that. But what do I do? "
s54_bolly,Amar Prem.txt," Nothing. Mister, aren't you ashamed to stay here with your wife? I'm so ashamed that I have to come and go on the sly. You can do that. But what do I do? Because of these women, I can't even step out of the house. "
s55_bolly,Amar Prem.txt," Go on. Mother, brother is back. You are back? Rascal! Devil! Shameless wretch! You went there? You bit me and went to give her the medicine? She means everything! I'm nothing to you! "
s56_bolly,Amma 1986.txt," You? - No, sir. We were talking amongst ourselves. Sorry! Stop! Shame on such a marriage. Your parents did not even give me a bag. They have deceived us. Don't look there! Look down. "
s57_bolly,Amma 1986.txt, 'Today's age.' 'And from a daughter-in-law I became a mother-in-law.' It's a shame to this marriage! Munni! - It's a shame to this marriage! Your father had said that he would give fifty thousand as dowry. 
s58_bolly,Amma 1986.txt, 'And from a daughter-in-law I became a mother-in-law.' It's a shame to this marriage! Munni! - It's a shame to this marriage! Your father had said that he would give fifty thousand as dowry. But he did not give a single penny. 
s59_bolly,Amma 1986.txt, Like you I will not suppress my feelings. What did you say? You shameless girl! You... you... you have... you have...accused Suraj? That means you have accused me. 
s60_bolly,An Evening In Paris (1967).txt, So do that What are you guys doing? Shameless guys! You knock down a small boy? Leave me alone! For God's sake! I don't know where the girls have gone! 
s61_bolly,An Evening In Paris (1967).txt," Leave me alone! For God's sake! I don't know where the girls have gone! Aren't you ashamed to be following those girls? I'll hand you over to the cops Get lost, for God's sake! - Sardarji...Here comes another "
s62_bolly,An Evening In Paris (1967).txt," Ever since I've seen you, I can see no one else I wonder what disease this is. - I know what it is Shamelessness! - Really? Do you have a cure for it? Sure. A patented cure. Coming up in a moment Matron, this is Deepa. Please come here with the police immediately "
s63_bolly,An Evening In Paris (1967).txt, You had to burst it? Couldn't you blow it some more? Get lost! Go on! Shameless boys! They've ruined it for me You? What brings you here? You're here to treat people. And I come ailing 
s64_bolly,An.Evening.In.Paris.1967.WEBHD.1080p.Ant.txt," But they can be got rid of. - Then please do! I hate boys. Move away. Get lost. Leave me. Aren't you ashamed to push me? Come on. Tell us. - Please, tell us. O God! I don't know! I don't know! Not possible. "
s65_bolly,An.Evening.In.Paris.1967.WEBHD.1080p.Ant.txt," O God! I don't know! I don't know! Not possible. I don't know where the girls are. Shameless lot! Chasing girls? I'll call the police. For God's sake, get lost! - Sir. - Here's another one! Good morning. - Does Deepa live here? - And who are you? "
s66_bolly,An.Evening.In.Paris.1967.WEBHD.1080p.Ant.txt," You! - Yes. Ever since I've seen this girl, I can't see anything else. I wonder what the disease is. - I know Shamelessness. Really? Got a remedy for it? Yes. A very patent remedy. I'll just give it to you. "
s67_bolly,An.Evening.In.Paris.1967.WEBHD.1080p.Ant.txt," Couldn't you blow it a bit more? You burst it at the last moment. Come on. Get lost! Shameless souls. Spoilt all my chances! Hello, Deepa. How come you're here? "
s68_bolly,An.Evening.In.Paris.1967.WEBHD.1080p.Ant.txt," Where is she? - In this hotel. - I want to see her. Very well. But from a distance. I'm very ashamed for whatever happened last night. And ever grateful, for all that you did. I won't be able to face you. So I'm going away. "
s69_bolly,Anaarkali.of.Aarah.2017 Hindi 720p.DvDRip.x264.AC3.5.1.-.Hon3y.txt,  
s70_bolly,Anaarkali.of.Aarah.2017 Hindi 720p.DvDRip.x264.AC3.5.1.-.Hon3y.txt,  
s71_bolly,Anaarkali.of.Aarah.2017 Hindi 720p.DvDRip.x264.AC3.5.1.-.Hon3y.txt,  
s72_bolly,Anaarkali.of.Aarah.2017 Hindi 720p.DvDRip.x264.AC3.5.1.-.Hon3y.txt, But my mouse cannot contain my youth He pushed me from behind and robbed me of aH my shame He pushed me from behind and robbed me of aH my shame listen‘ push <i>m</i> aH the Up money msxde your mouse‘ okay? My lover from Bombay has ordered a saree from Banaras for me 
s73_bolly,Anamika - 1973 - AVl  - 1CDRip com E-subs.txt," No one informed me. - How could anyone inform you? If you were a normal person anyone would share their sorrow. You are off your top at home. it's shameful. Being the owner of the house you don't know anything. Look dear, you know she has lost her memory. "
s74_bolly,Anamika - 1973 - AVI - 1CDRip com E-subs.txt," Go quickly. - Okay aunt. Good. Yogi Vishwamitra is not in his room. Aren't you ashamed? Why are you staring? But why should I feel shy of you? You are everything. My body, soul everything is for you. "
s75_bolly,Anamika - 1973 - AVI - 1CDRip com E-subs.txt, He held my hand and proposes love to me. She is joking. Joking. - Joke? Not at all. He took my muffler too. -You are shameless. Don't you have anyone at home? Go and love them. I will check his love. - Hello. 
s76_bolly,Anamika - 1973 - AVI - 1CDRip com E-subs.txt," The heart says no. That's fine. I will get the documents. Because of your shameful behavior....your father has not given you any share in his property. What can I do? Mr. Mehra, you are our family lawyer. "
s77_bolly,Anamika - 1973 - AVI - 1CDRip com E-subs.txt," Still my husband's whereabouts were not known. Archana, you are mine forever. Aren't you ashamed to speak thus? If your brother comes, then? - Hey. He will never return. What nonsense? - He surely became a husband. "
s78_bolly,Anand Math.txt," Thank you very much, Shanti. Listen ! I'm your wife. It is such a shame for me. Despite knowing everything, how can I cause your ruin? Why don't you understand and accept that our love is not for this life. . . "
s79_bolly,Anand.1970.LiMiTED.iNT.DVDRiP.XviD-D3Si CD1.txt," God bless you. Let God bless you with enough children. Naughty. Who? Me or God? - Aren't you ashamed? What did I say? When one grows up, there'll be a young one...and when he does there'll be another one...Keep quiet. You utter anything. You're making fun of God. "
s80_bolly,Anand.1970.LiMiTED.iNT.DVDRiP.XviD-D3Si CD1.txt," What's wrong with you all of a sudden? He's standing from such a long time. Aren't you ashamed? How will he feel? Suman, he's right. You're my sister and he's my brother-in-law...let him call me that. Bhaskar, I know you won't lie. "
s81_bolly,Aarakshan 2011 Hindi 720p DvDRip x264 AC3 5.1.. (1).Hon3y.txt," Today you have brought disrepute to this institution. Sushant Seth...Deepak Kumar. Your irresponsible conduct has shamed this college. Sir, the fault is theirs. - Just a minute. Listen to me! Sir, I... - Listen... listen to me! "
s82_bolly,Aarakshan 2011 Hindi 720p DvDRip x264 AC3 5.1.. (1).Hon3y.txt, Thanks. Don't we even have the freedom to celebrate openly? Shame on us! It's shameful that Sushant was let off! But we won't tolerate it anymore...No matter who it is. - Shut up! 
s83_bolly,Aarakshan 2011 Hindi 720p DvDRip x264 AC3 5.1.. (1).Hon3y.txt, Don't we even have the freedom to celebrate openly? Shame on us! It's shameful that Sushant was let off! But we won't tolerate it anymore...No matter who it is. - Shut up! What are you crying revolution now for? 
s84_bolly,Anand.1970.LiMiTED.iNT.DVDRiP.XviD-D3Si CD2.txt," Very good. Play the tape. Where's my turban? Your Excellency. I'm ashamed. Inspite of being a prince...You are in love with an ordinary girl. Father, if she's ordinary... come a little further. If you can tell me someone better than her...I can, but I can't give the permission to go there...I understand, father "
s85_bolly,Anand.1970.LiMiTED.iNT.DVDRiP.XviD-D3Si CD2.txt," Father, if she's ordinary... come a little further. If you can tell me someone better than her...I can, but I can't give the permission to go there...I understand, father I'm ashamed to have given birth to a son like you. It's every man's duty to be ashamed of his errors. Quiet, you fool. I'll bury you alive. "
s86_bolly,Anand.1970.LiMiTED.iNT.DVDRiP.XviD-D3Si CD2.txt," If you can tell me someone better than her...I can, but I can't give the permission to go there...I understand, father I'm ashamed to have given birth to a son like you. It's every man's duty to be ashamed of his errors. Quiet, you fool. I'll bury you alive. You bet. You can bury me but not keep me alive. "
s87_bolly,Andala Rakshasi (2012) - DVDRip - XviD - 1CDRip - [DDR].txt, Even banyan trees age! What's the use? First decide if I'm banyan tree or a girl and then carry on. Got it? Ashamed to go out! What has happened now? Is it about that bearded man? Is he the only one or you'd many more? 
s88_bolly,Andala Rakshasi (2012) - DVDRip - XviD - 1CDRip - [DDR].txt," What has happened now? Is it about that bearded man? Is he the only one or you'd many more? See, how shamelessly she's asking me! I'm seeing... like king like citizen! You don't need to see anything, mind your work. Old woman! "
s89_bolly,Andala Rakshasi (2012) - DVDRip - XviD - 1CDRip - [DDR].txt, I swear! Moreover I'm unable to sleep alone. Were you waiting for this since morning? Aren't you ashamed? Why should I feel shame? Didn't you marry? Today's children are an enigma. 
s90_bolly,Andala Rakshasi (2012) - DVDRip - XviD - 1CDRip - [DDR].txt, Moreover I'm unable to sleep alone. Were you waiting for this since morning? Aren't you ashamed? Why should I feel shame? Didn't you marry? Today's children are an enigma. You don't try to understand. I've my own problems. 
s91_bolly,Andaz (1971).txt," have become a loafer inhaling drugs! Do not forget your status, Ravi! We picked you up from the streets to raise you...not to make you the boss! Aren't you ashamed of talking to your older brother this way?. Have you raised him? Do you know what would be our plight if he wasn't around? "
s92_bolly,Andaz (1971).txt," Are you the same man who had said, yours was a home of decent people...and not a brothel! Should I stay with the man who had called my child, a sin...and thrown me out of his house? You can stay there! I feel ashamed even looking at that house now!. My dear, that house is not mine alone, it is your husband's too. It also belongs to you and your son. "
s93_bolly,Andaz Apna Apna - DVDRip - XviD - [DDR].txt," What are you saying?. Read it. Where did she go?. There. Is there nothing?. 'Shame on you, thief?.! ' Okay... Go and sit there. But, sir... Sit down there! Come here. Who?. I?. "
s94_bolly,Andaz Apna Apna - DVDRip - XviD - [DDR].txt," I had to wait for 200 hours to even get a token! Oh Mother! No. 7 1 7... Raveena's in great demand! Let's go the Police Station, sir...It's disgusting.....we'll have him reported and thrown behind bars!..there's a limit to unemployment. Youngsters ought to be ashamed! I'll fiinish of your game! Dealing my cards in my absence, eh?. "
s95_bolly,Andaz Apna Apna - DVDRip - XviD - [DDR].txt," Bridegroom?. There are many suitors here...Because of which we arranged the function here. Idiot! Where are the suitors?. Over there! T ake me there... Shame on them! Look, there they are! Hey young men! Come here and listen to me! "
s96_bolly,Andaz Apna Apna - DVDRip - XviD - [DDR].txt," And he felt that was too much, too! Oh Mother! He should be ashamed! You should have let me know, if your disguise had come off. I too would have fled with you. "
s97_bolly,Andaz Apna Apna - DVDRip - XviD - [DDR].txt," Let's go...The rose fell off!. Get it back for her, son. We're getting late. I'll get you another. What a shame! Had the rose fallen off from my wife's hand.....I would have leapt after it! Shame on the youngsters of the day! "
s98_bolly,Andaz Apna Apna - DVDRip - XviD - [DDR].txt," What a shame! Had the rose fallen off from my wife's hand.....I would have leapt after it! Shame on the youngsters of the day! I'll get it., Sit down. You'll take ages! "
s99_bolly,Aarakshan 2011 Hindi 720p DvDRip x264 AC3 5.1...Hon3y.txt," Today you have brought disrepute to this institution. Sushant Seth...Deepak Kumar. Your irresponsible conduct has shamed this college. Sir, the fault is theirs. - Just a minute. Listen to me! Sir, I... - Listen... listen to me! "
s100_bolly,Aarakshan 2011 Hindi 720p DvDRip x264 AC3 5.1...Hon3y.txt, Thanks. Don't we even have the freedom to celebrate openly? Shame on us! It's shameful that Sushant was let off! But we won't tolerate it anymore...No matter who it is. - Shut up! 
s101_bolly,Aarakshan 2011 Hindi 720p DvDRip x264 AC3 5.1...Hon3y.txt, Don't we even have the freedom to celebrate openly? Shame on us! It's shameful that Sushant was let off! But we won't tolerate it anymore...No matter who it is. - Shut up! What are you crying revolution now for? 
s102_bolly,Andaz.Apna.Apna.DvdRip.Xvid.DHZ.CD1.txt," Let me see how much 'bread' the bloody millionaire has! The bloody ape! Is there nothing? Shame on you, thief?! Okay... Go and sit there. - But, sir... - Sit down there! - Come here. - Who? I? "
s103_bolly,Andaz.Apna.Apna.DvdRip.Xvid.DHZ.CD1.txt, I had to wait for 20 hours to even get a token! Oh Mother! No. 717... Raveena's in great demand! It's disgusting......there's a limit to unemployment. Youngsters ought to be ashamed! One rich girl and everybody's make a beeline for her! Even though they lack in looks and talent! 
s104_bolly,Andaz.Apna.Apna.DvdRip.Xvid.DHZ.CD1.txt," - Bridegroom? - There are many suitors here...Because of which we arranged the function here. - Idiot! Where are the suitors? - Over there! Take me there... Shame on them! Look, there they are! Hey young men! Come here and listen to me! "
s105_bolly,Andaz.Apna.Apna.DvdRip.Xvid.DHZ.CD2.txt," Let's go...The rose fell off! Get it back for her, son. We're getting late. I'll get you another. What a shame! Had the rose fallen off from my wife's hand......I would have leapt after it! Shame on the youngsters of the day! "
s106_bolly,Andaz.Apna.Apna.DvdRip.Xvid.DHZ.CD2.txt," What a shame! Had the rose fallen off from my wife's hand......I would have leapt after it! Shame on the youngsters of the day! - I'll get it., - Sit down. You'll take ages! "
s107_bolly,Andaz.Apna.Apna.DvdRip.Xvid.DHZ.CD2.txt," That's too much! We were asking only for Rs.5 lakhs. And he felt that was too much, too! He should be ashamed! You've arranged for the money, haven't you? We have your bosses here. Talk to them. "
s108_bolly,Andaz_1994-By_TS_Team_RTW.txt, What impudence is this? Is this what we teach you? - What have I done? - You very well know that. Aren't you ashamed of doing such a sick thing? Perhaps you don't know how the ball jumps......when it is kicked. I did nothing wrong. The sickness actually lies in your mind. 
s109_bolly,Andaz_1994-By_TS_Team_RTW.txt," Whom are you talking to? I am your teacher and you are my student. Aren't you ashamed to talk like this? What stuff are you made of, sir? When a beautiful young girl says I love you to a man......he will dance with joy! "
s110_bolly,Andaz_1994-By_TS_Team_RTW.txt," Try getting married once. Yes, sir. Don't break her heart. She loves you very much. Aren't you ashamed of playing such a dirty trick......and talking like this with your teacher? Your parents send you so far to study only because they trust us. Because they hold us in great respect. "
s111_bolly,Andaz_1994-By_TS_Team_RTW.txt," You know what the teacher will say when he returns? He won't say anything, sister. He'll take you straight to the bedroom. Shameless! Naughty girl! My brother! Brother, are you okay? Someone help my brother! "
s112_bolly,Andaz_1994-By_TS_Team_RTW.txt," And second, the nuclear bomb. Yes, go on...You are also a woman, Jaya. Aren't you ashamed of ruining another woman's life? And specially of that woman......who considers you as her younger sister? Just think Jaya. Just think. "
s113_bolly,"Andhaa Kaanoon , Full Hindi Movie , Amitabh Bachchan, Rajinikanth, Hema Malini , Full HD.txt"," Please do not kill me. I beg of you. At that time I was a small child, but even..Then I fought with you. But you are such a big man and you are begging..Me to save your life. You should be ashamed. Abuse me as much as you want, but don't kill me. Alright. Since you are begging me so much I..Will not kill you myself. "
s114_bolly,"Andhaa Kaanoon , Full Hindi Movie , Amitabh Bachchan, Rajinikanth, Hema Malini , Full HD.txt", What else do I look like except a bamboo. Come on both of you make up and give your..Papa a kiss. Come on. Quiet. Aren't you ashamed? Saying this in front of Neelo. What is there to be ashamed? Don't you give me a hanky..In front of Neelo? Say yes. -Yes. Don't you give me food in front of Neelo. Also betel leaf? 
s115_bolly,"Andhaa Kaanoon , Full Hindi Movie , Amitabh Bachchan, Rajinikanth, Hema Malini , Full HD.txt", Come on both of you make up and give your..Papa a kiss. Come on. Quiet. Aren't you ashamed? Saying this in front of Neelo. What is there to be ashamed? Don't you give me a hanky..In front of Neelo? Say yes. -Yes. Don't you give me food in front of Neelo. Also betel leaf? So why are you feeling shy to give me a kiss. 
s116_bolly,Andolan (1995) 1.3 DVDrip- XviD- ESubs- [Team Bindass].txt," Inspector Subhash can assist you to conduct the inquiry. We've been given the responsibility  of conducting an important inquiry. And here you are, drinking. Aren't you ashamed? This inquiry is a bloody  sham! He said it because he had to say it. And you heard it because you had to. "
s117_bolly,Andolan (1995) 1.3 DVDrip- XviD- ESubs- [Team Bindass].txt," There goes Adarsh's mother. No one says it's Aniket's mother. I'm just a part of the family . But you are Adarsh's mother. I'm going to hang for his crimes. But tell him that he must never...do anything that might bring you to shame. Aniket has owned up to Adarsh's crimes. If Adarsh does a volte  face, we'll be ruined. "
s118_bolly,Angaaray 1986.txt," Why? We are one, aren't we? - Exactly. Because I earn money by selling my body. Right? - Right. You are ashamed of taking the money I earn by prostitution? Then why do you let me sell my body? Why don't you marry me? Tell me? "
s119_bolly,Angoor.(1982).DVDRiP.XviD.AC3.Esubs.[DDR].txt," - Take dope at home. - Are you in your senses? I think it is you who are stoned. Brother-in-law, you should be ashamed to talk to me in this vein. When did I become your brother-in-law? Since the day you married my sister. "
